filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts_output/contracts_output/codellama_contracts/1004.sol,1004.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911039.3300152,1.572199821472168,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1009.sol,1009.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911171.1370013,1.6439883708953857,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1010.sol,1010.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911355.4930024,39.57339358329773,0,"{Integer_Overflow,Integer_Underflow}","{coverage OfferContract 66.6%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/1032.sol,1032.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911106.3060007,60.678550243377686,0,"{Integer_Overflow,Integer_Underflow}","{coverage SafeMath 98.4%,coverage VestingSchedule 82.1%}",{},{}
contracts_output/contracts_output/codellama_contracts/1053.sol,1053.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911156.990517,55.837361335754395,0,"{Integer_Overflow,Integer_Underflow}","{coverage Game 75.8%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/107.sol,107.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911342.4117966,53.73096561431885,0,{Integer_Underflow},"{coverage SafeMath 98.4%,coverage TokenRegistry 29.8%}",{},{}
contracts_output/contracts_output/codellama_contracts/1091.sol,1091.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911346.0006351,1.940126895904541,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1094.sol,1094.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911277.388346,51.331122398376465,0,{Integer_Underflow},"{coverage NeumarkIssuance 72.0%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/110.sol,110.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911413.1562889,1.4022588729858398,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1111.sol,1111.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911352.8535342,31.95756220817566,0,{Integer_Underflow},"{coverage GasCoverage 70.5%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/1142.sol,1142.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911045.9965842,1.5798916816711426,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1147.sol,1147.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911293.7608957,2.239684581756592,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1148.sol,1148.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911406.436372,1.3751239776611328,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1160.sol,1160.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911046.508305,1.9143147468566895,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1164.sol,1164.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911057.2238274,1.486987590789795,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1195.sol,1195.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911158.2035196,1.8680169582366943,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1213.sol,1213.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911036.2499497,2.143890142440796,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1228.sol,1228.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911303.2630568,30.62162208557129,0,"{Integer_Overflow,Integer_Underflow}","{coverage Crowdfunding 71.3%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/124.sol,124.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911386.7602513,1.3675172328948975,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1244.sol,1244.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911286.9099925,46.80807828903198,0,"{Integer_Overflow,Integer_Underflow}","{coverage GreyInfo 57.4%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_contracts/1247.sol,1247.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911124.7370136,0.9829554557800293,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1259.sol,1259.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911142.9255264,1.5170965194702148,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1262.sol,1262.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911457.2351182,1.5352883338928223,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1265.sol,1265.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911208.1775637,1.6517322063446045,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1268.sol,1268.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911227.669864,1.4244725704193115,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1281.sol,1281.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911511.6704805,1.5963456630706787,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1283.sol,1283.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911433.2213683,1.6253700256347656,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_contracts/1286.sol,1286.sol,oyente+-060ca34,solidity,2025/06/04,20260212_1543,1770911133.3782578,1.0740172863006592,1,{},{analysis incomplete},{Solidity compilation failed},{}
