filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts_output/contracts_output/codellama_with_rag_contracts/1004.sol,1004.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004704.5976162,1.5126545429229736,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1009.sol,1009.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004906.8284755,1.2809596061706543,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1010.sol,1010.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004880.249576,73.56893277168274,0,{Integer_Underflow},"{coverage OfferFiller 89.4%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1032.sol,1032.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004790.5003512,1.676697015762329,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1053.sol,1053.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005107.8450148,22.767747402191162,0,"{Integer_Overflow,Integer_Underflow}","{coverage BoardStatus 84.3%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/107.sol,107.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004982.7347188,1.6184747219085693,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1091.sol,1091.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004885.6885552,81.68253827095032,0,{Integer_Underflow},"{coverage Crowdsale 69.4%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1094.sol,1094.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005051.1510441,1.70457124710083,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/110.sol,110.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005083.668716,1.5629947185516357,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1111.sol,1111.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004743.0875978,53.27319097518921,0,{Integer_Underflow},"{coverage GasPriceCover 82.8%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1142.sol,1142.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004980.7905512,1.9663031101226807,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1147.sol,1147.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004980.9938345,1.4728169441223145,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1148.sol,1148.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005011.7329469,1.219576120376587,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1160.sol,1160.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004686.2352972,2.9824705123901367,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1164.sol,1164.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004747.7247424,1.2786383628845215,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1195.sol,1195.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004706.4316783,1.6608128547668457,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1213.sol,1213.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004833.8732014,1.5599582195281982,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1228.sol,1228.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004862.48176,1.908639669418335,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/124.sol,124.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004769.6314542,1.2821409702301025,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1244.sol,1244.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004752.645949,54.0587363243103,0,"{Integer_Overflow,Integer_Underflow}","{coverage Grey 59.4%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1247.sol,1247.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004859.8158495,1.855970859527588,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1259.sol,1259.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004706.7455542,1.8250846862792969,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1262.sol,1262.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005089.475615,1.316556692123413,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1265.sol,1265.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004686.3141677,43.13597750663757,0,"{Integer_Overflow,Integer_Underflow}","{coverage CapReached 84.2%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1268.sol,1268.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004754.7565207,53.544588804244995,0,"{Integer_Overflow,Integer_Underflow}","{coverage Pledge 73.5%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1281.sol,1281.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004745.5346403,57.25615119934082,0,"{Integer_Overflow,Integer_Underflow}","{coverage Attestation 43.7%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1283.sol,1283.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004739.0342937,1.505737543106079,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1286.sol,1286.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004774.9384866,1.1948952674865723,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1315.sol,1315.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004905.408155,1.088531732559204,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1319.sol,1319.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004713.0287294,1.3346095085144043,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1334.sol,1334.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005070.5122073,55.63762807846069,0,{Integer_Underflow},"{coverage EarlyBacker 81.2%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1335.sol,1335.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005077.0535128,1.525374174118042,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1356.sol,1356.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004829.7918823,75.18548345565796,0,{Integer_Underflow},"{coverage MyContract 81.5%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1358.sol,1358.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004802.792409,1.8702747821807861,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1383.sol,1383.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004701.5918016,2.1061477661132812,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1386.sol,1386.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005051.243049,70.41008257865906,0,{Integer_Underflow},"{coverage FIFOQueue 83.4%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1398.sol,1398.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004867.3346798,1.5151195526123047,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1413.sol,1413.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005067.4103756,1.7373735904693604,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1424.sol,1424.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004878.50916,1.7111139297485352,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1438.sol,1438.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004975.6442533,1.49918532371521,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1443.sol,1443.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004716.3890922,1.452465534210205,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/146.sol,146.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005091.5244436,33.45277118682861,0,{Integer_Underflow},"{coverage Member 79.8%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1493.sol,1493.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004686.2157545,1.8016045093536377,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1522.sol,1522.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004814.4539025,49.533427715301514,0,"{Integer_Overflow,Integer_Underflow}","{coverage SafeMath 98.4%,coverage SporkToken 65.2%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/153.sol,153.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004962.9035044,1.9780330657958984,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1531.sol,1531.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004972.8948562,1.7531023025512695,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1558.sol,1558.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004842.9723237,1.4492838382720947,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1565.sol,1565.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004698.70645,1.9952807426452637,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1587.sol,1587.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004697.9824796,2.0773699283599854,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1589.sol,1589.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004809.0375144,1.403127908706665,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1597.sol,1597.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771005069.0276484,45.98445773124695,0,{Integer_Underflow},"{coverage OraclizeQuery 80.3%,coverage SafeMath 98.4%}",{},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1600.sol,1600.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004709.1779778,1.8938384056091309,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/codellama_with_rag_contracts/1609.sol,1609.sol,oyente+-060ca34,solidity,2025/06/04,20260213_1744,1771004811.4320223,1.0530567169189453,1,{},{analysis incomplete},{Solidity compilation failed},{}
