filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1004.sol,1004.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051457.0482452,2.5890355110168457,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1009.sol,1009.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051566.1895268,2.8769187927246094,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1010.sol,1010.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051557.8317766,2.983397960662842,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1032.sol,1032.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051415.1509376,1.654205322265625,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1053.sol,1053.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051504.6672602,2.879378318786621,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/107.sol,107.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051539.9239595,2.7744860649108887,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1091.sol,1091.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051576.1873481,2.7748217582702637,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1094.sol,1094.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051443.5214553,3.1527538299560547,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/110.sol,110.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051496.9295616,2.955334186553955,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1111.sol,1111.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051487.8380175,2.958411693572998,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1142.sol,1142.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051538.5706847,2.80887770652771,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1147.sol,1147.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051561.9348197,2.945016622543335,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1148.sol,1148.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051501.6782966,2.9880447387695312,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1160.sol,1160.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051429.141938,2.5833823680877686,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1164.sol,1164.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051541.4882965,2.6720237731933594,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1195.sol,1195.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051451.8926222,2.9293832778930664,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1213.sol,1213.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051519.3419456,2.775742530822754,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1228.sol,1228.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051542.6990795,3.093559980392456,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/124.sol,124.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051480.045663,2.6541500091552734,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1244.sol,1244.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051513.0406682,2.730056047439575,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1247.sol,1247.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051468.9862497,2.9728267192840576,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1259.sol,1259.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051496.2673213,2.5718154907226562,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1262.sol,1262.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051470.8298204,2.8180999755859375,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1265.sol,1265.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051502.8261948,2.9120757579803467,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1268.sol,1268.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051443.3576865,3.192216157913208,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1281.sol,1281.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051557.9305036,2.982677936553955,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1283.sol,1283.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051476.8669128,2.8304171562194824,1,{},{analysis incomplete},{Solidity compilation failed},{}
contracts_output/contracts_output/gemini_contracts/gemini_contracts/1286.sol,1286.sol,oyente+-060ca34,solidity,2025/06/04,20260225_2030,1772051451.3438954,3.051170825958252,1,{},{analysis incomplete},{Solidity compilation failed},{}
